Id,SalePrice
2735,143325.9171428571
2736,175596.98976190467
2737,135197.29652777777
2738,126655.92950216452
2739,154074.0337301587
2740,156937.6678571429
2741,157982.71340476192
2742,170452.7871031746
2743,163783.47797619045
2744,157854.23511904763
2745,144986.94662698414
2746,129466.23553571425
2747,169470.2775555555
2748,137949.3376448413
2749,141839.11952380952
2750,129615.63071428571
2751,132792.81726190483
2752,187395.752047619
2753,128588.39464285715
2754,149136.94305555557
2755,118534.24710714287
2756,136276.76376984132
2757,99682.17350405149
2758,127375.8665793651
2759,162682.50105555553
2760,139055.03631349205
2761,163357.86749999996
2762,140726.35285714286
2763,156829.66130952383
2764,176013.7658253968
2765,191074.39148809522
2766,121683.2765873016
2767,90753.5296131646
2768,116799.16533381699
2769,135591.83482142855
2770,135649.78658730155
2771,131979.38273809524
2772,100911.73296374889
2773,133863.62667857143
2774,117247.2428214286
2775,112899.73331643501
2776,135135.51085317464
2777,118117.4980519481
2778,133040.9796695527
2779,117024.3938515406
2780,91228.43579598507
2781,122433.01963095235
2782,123034.10689484124
2783,115934.43452380956
2784,108835.86503607502
2785,132643.6325039683
2786,112012.31771825394
2787,117386.3154130592
2788,104995.0717857143
2789,126796.88426190475
2790,109222.27089438337
2791,123939.9529960317
2792,113691.89547354264
2793,136769.46562699505
2794,122382.7999087302
2795,120961.14849206348
2796,131722.16198015877
2797,147323.27182539683
2798,112507.94426948053
2799,120167.72525865803
2800,89152.39081890331
2801,114515.42998834496
2802,144597.56033730158
2803,129938.2278968254
2804,145608.4542777777
2805,110211.57650793657
2806,113740.892577381
2807,145640.68613095244
2808,154711.99672619044
2809,139546.06547619047
2810,134625.39271428567
2811,153002.84345238094
2812,153250.08523809523
2813,140233.11132936509
2814,139555.44324999998
2815,121814.24707198849
2816,178331.45427380953
2817,187955.1271587302
2818,156481.52079365085
2819,210736.04711111102
2820,154041.8365079365
2821,131731.5311807082
2822,193206.2474285714
2823,140783.98365079364
2824,183474.84642857139
2825,149905.4842380952
2826,142028.02746031742
2827,132830.88613095236
2828,285097.56710714276
2829,190287.06764285706
2830,193868.18358134915
2831,199647.82638095235
2832,226695.88124999992
2833,358795.73185119056
2834,205307.4275773809
2835,219357.22610714278
2836,244731.13555555555
2837,161260.89829365083
2838,164335.73220238095
2839,201020.24760317456
2840,173228.75089285712
2841,209597.61505952384
2842,224044.8051904763
2843,158864.2916686508
2844,120584.66964682542
2845,124333.8004861111
2846,212848.8883650793
2847,194880.23011507944
2848,216819.49763492058
2849,188931.59416666676
2850,237757.85410714292
2851,210149.8456349206
2852,236428.58720238094
2853,232320.26336904758
2854,141554.66767316015
2855,208843.2095873015
2856,201344.82972889606
2857,190917.03640151516
2858,197583.7543928571
2859,159042.61900595238
2860,110567.07104770228
2861,140142.58332936506
2862,205443.627765873
2863,116799.16533381699
2864,243829.4766746032
2865,144038.8380119048
2866,132401.94548268398
2867,121506.05973809527
2868,114275.34572979795
2869,101855.2726488234
2870,132320.52814880954
2871,102530.81390831387
2872,96125.46887668036
2873,129621.83941854641
2874,125664.29500793651
2875,108789.94936147185
2876,163841.55927930409
2877,146475.6472619048
2878,160656.75295238092
2879,150900.4805357143
2880,99924.32864732493
2881,176742.3033730159
2882,189019.48247619052
2883,202498.45158333323
2884,205575.42668650782
2885,190338.3923015873
2886,203996.58307142858
2887,92366.12571386951
2888,130343.23003968256
2889,118802.82171258137
2890,113095.10333333333
2891,149160.21926984133
2892,104395.99726741914
2893,89152.39081890331
2894,115414.99669426231
2895,358330.30173809524
2896,320449.39425
2897,185709.18632936507
2898,142783.30308730158
2899,222865.38607142866
2900,165251.37984126984
2901,172035.03883699636
2902,186961.85321031752
2903,304032.7174107143
2904,280879.3197142856
2905,88887.42559523808
2906,169156.30632142856
2907,141313.76068452382
2908,134823.76856944442
2909,142808.76907539682
2910,92205.09226190478
2911,98185.04616666665
2912,166778.69107142853
2913,97881.2728888889
2914,92205.09226190478
2915,92205.09226190478
2916,97102.68955555557
2917,169336.78541666668
2918,117667.55729012884
2919,191659.59177380957
